ltv,disbursed_amount,asset_cost,PERFORM_CNS.SCORE,loan_default
84.87701922,537200.3131,649015.8527,5.000906979,1
89.71626194,523030,601891.1157,509.7457182,1
86.0810559,580845.9776,694507.7902,4.99194856,1
81.60098863,538768.285,672613.971,0,1
50.14367869,437483.6584,924385.5643,736.9275476,1
79.32646065,517920.5618,676671.2395,0,1
88.21671149,570258.6236,664736.7634,636.1260245,1
80.12689271,556808.1546,716310.3742,2.528870761,1
89.57695397,527466.7055,606746.1912,664.4436796,1
70.88230558,710568.9366,1022930.244,737.6241019,1
67.53818401,427571.2193,656200.8138,0,1
88.9149096,590514.096,682483.8265,662.5986808,1
87.65000225,563467.4544,656035.703,0,1
79.01161782,578100.6991,752544.5754,307.9153911,1
89.68117359,628189.0594,715653.5456,767.9480778,1
52.97008496,679060.1802,1360726.263,760.3465318,1
89.75297235,554934.2863,633484.8392,2.782102208,1
41.74256027,302321.3652,719849.7459,686.2586571,1
60.76087872,416691.4868,725554.4838,0,1
77.23788853,466046.423,622254.0332,698.5366242,1
84.70067378,481257.335,590212.5505,0,1
75.22844095,477602.0119,658788.7965,0,1
74.58676177,295872.68,416836.6482,527.3968746,1
49.29087194,310512.7161,656888.25,0,1
85.23895902,459761.1848,558748.429,643.2729035,1
85.55826144,677404.0725,813479.2487,737.4293004,1
84.04773599,483212.6087,595966.9199,0,1
77.29217201,489303.3658,647385.1483,0,1
89.78267513,521162.1609,596511.0114,0,1
81.90219885,543045.9191,684989.3029,0,1
79.92505756,570217.9153,723359.1115,753.3924808,1
89.83237312,546892.6881,629771.1936,738,1
89.32768212,568561.0689,645917.337,0,1
83.85452678,550600.1384,688604.5899,7.607628572,1
84.77246304,533298.9341,652779.5739,0,1
63.22441093,511150.0979,830280.3074,0,1
80.34584053,513676.6492,664886.6221,0,1
81.46903791,453490,576939.8071,0.415873751,1
89.7440712,658278.7999,745945.0665,5.808649992,1
89.11142975,512170.1103,591366.4115,575.6887658,1
85.84341317,577398.6498,685516.391,0,1
89.236743,555819.2799,658577.6823,738,1
84.71140224,551102.7345,668828.1559,0,1
65.1272553,561263.2956,899894.2982,0,1
72.64681124,384641.7484,547255.4305,0,1
84.64754145,544765.6432,683812.0869,0,1
84.99640932,540294.0722,682305.5576,0,1
89.89489184,619043.0564,705285.0629,0,1
89.19304137,527652.2699,605435.3903,623.9451177,1
74.88775334,507638.755,694290.8971,780.2977249,1
89.67957592,599935.9552,684656.8735,738,1
51.71275814,455090.6053,901565.8755,0,1
75.25010061,404526.8021,563133.0186,0,1
51.12295413,307119.2313,637553.3371,720.340678,1
89.74070886,555277.4304,641857.73,3.208090298,1
80.42796902,475895.8552,615150.6293,614.6717093,1
78.8572624,469640.5384,633258.4808,0,1
77.3939464,768216.83,1027683.88,595.8131311,1
74.90591919,728522.0204,995029.3993,1.515375576,1
89.9,580378.6269,662144.9603,600.5567496,1
72.94292713,413940,589529.7247,762.5617354,1
86.23619521,515516.945,626255.3945,593.9421235,1
77.56366731,441852.9628,591182.6502,4.352067681,1
74.01083334,412104.255,568457.8024,300,1
80.86383661,507387.7155,648797.7082,752.7339775,1
66.82692407,469969.7051,741730.4717,767.3810487,1
87.20397538,556926.7882,659646.1796,6.707351087,1
69.05723744,644075.9699,964296.9466,0,1
71.85274549,435340.5597,623190.1616,0,1
75.26583419,652454.7369,889131.3316,2.228688926,1
84.9390926,464796.7128,566295.6057,12.49273521,1
83.31687358,534526.8943,660125.1563,11.10613051,1
68.57649849,512277.3154,767723.4009,14.7680922,1
84.39376845,480951.8554,584505.3833,593.1097988,1
54.16738054,515996.8604,983213.2591,0,1
69.59997635,441388.6102,660443.1321,643.6906319,1
74.46951295,462519.7801,638064.5366,627.0089021,1
87.02449887,517573.8556,630137.6043,9.588216244,1
88.39847649,546204.9897,653542.0416,658.88192,1
77.64450213,537536.4537,719480.2667,781.4892905,1
89.70882403,597348.1308,684091.7327,0,1
80.89276656,526697.987,674843.6835,681.9590249,1
89.53141155,564371.7344,642100.8326,0,1
86.05252916,524256.448,636190.5906,15.61691563,1
89.79580267,600333.8069,684935.2656,300,1
79.15161843,656667.7,854666.4589,762.0031217,1
79.67769734,472518.5322,613677.8586,0,1
81.2318059,451270.9652,580731.4601,0,1
89.3113484,641756.4154,732107.6675,659.6801587,1
85.70816327,558248.5235,675615.6242,460.4604077,1
76.05804552,665785.9236,898144.7055,9.644384477,1
75.43683033,627889.9356,871930.6166,0,1
84.58204166,477853.0326,585889.9476,0,1
89.10477544,648436.2882,745180.5686,479.2891258,1
51.1728862,459383.2202,948891.4042,0,1
79.8738033,542359.9164,693328.9947,300,1
79.84884313,417333.1238,537303.8198,0,1
81.00787589,544305.1395,703072.6787,0,1
55.85898133,357052.3975,657666.2662,0,1
80.49939422,491137.4957,649926.1831,701.4092481,1
79.94050803,530518.8387,688218.7478,374.7221488,1
89.18525647,569470.4364,653941.1229,4.735463066,1
79.79964347,442766.4869,579120.7316,0,1
71.15192448,572538.0138,851697.2596,0,1
69.04140591,448784.2427,676756.2513,0,1
81.64541362,543824.9434,684464.0807,0,1
87.30351922,556932.1627,657014.0756,0,1
73.81102822,487619.6873,678756.8598,205.6126519,1
84.38386755,506258.2323,614355.3466,0,1
88.4287608,558927.5112,667425.8953,4.73447622,1
79.85113657,534948.5801,692254.1896,0,1
80.92943895,562304.2124,705464.0185,0,1
74.8810662,534511.6172,749964.3142,300,1
74.33447906,858812.5043,1171664.26,300,1
73.79261914,738536.2014,1026937.982,741.5475152,1
89.60093987,585895.5279,667742.4169,16.18305215,1
89.57426219,663606.7409,753088.407,0,1
81.02339749,437297.1167,569210.5787,0,1
67.53456548,419732.7333,667468.7012,0,1
87.63856814,697613.3623,809144.931,0,1
74.32648208,547102.3684,758536.4484,338.2648346,1
85.14957258,462605.8778,561715.4535,0,1
74.29702311,444871.0774,622418.6427,13.02799167,1
80.92329113,470190.8429,601883.6297,0,1
72.87527349,413940,590076.6872,683.9616661,1
85.29070999,533099.6529,644461.4791,0,1
79.70925091,557166.6287,718092.2468,0,1
89.82985433,575498.2236,661325.8963,644.5634899,1
76.97523535,502147.1395,687384.6975,300,1
82.58505171,465740.0122,593342.087,0,1
74.7980148,673537.3053,921861.7195,323.4492158,1
72.93947689,675693.3965,961898.948,300,1
80.24768903,530726.9884,677790.9708,656.3040234,1
56.4881732,479412.837,881707.2296,4.553359573,1
80.47007621,515376.7994,663087.3852,300,1
78.59814747,434017.7504,572761.407,0,1
60.77495841,403005.9971,692695.0893,483.8451493,1
74.48143103,946410.6467,1297768.614,0,1
76.36909132,511831.6561,700373.4949,679.9033086,1
89.73266521,519876.0809,595059.3621,775.4600457,1
88.39278108,567809.264,657801.9146,0,1
70.2787828,375773.6575,572564.4187,3.17121562,1
73.58136294,387696.8213,542719.7188,596.8134332,1
82.06964041,534016.9915,666651.7677,573.03014,1
85.16641703,620478.7975,746204.0479,0,1
81.512244,552218.8109,698799.9558,736.0320726,1
63.05850449,735056.0023,1188410.009,301.282139,1
70.80138544,426455.2528,627907.4243,0,1
83.78172642,586912.1715,726977.5621,6.155041951,1
88.60245222,604259.0745,700225.7382,5.651616495,1
87.8217762,567280.5805,658391.1205,0,1
79.09568861,541230.1977,697033.1094,0,1
88.88491968,560781.0943,649679.9649,0,1
74.24013854,347520.134,479811.8017,31.65610126,1
68.95045315,585349.1877,868150.3351,0,1
83.81947173,543970.9933,664142.5236,606.6415874,1
79.25293182,492499.6925,642585.8219,0,1
88.92720279,542226.5425,629281.6899,698.2464272,1
89.95841559,617981.5139,701089.1747,810.2803662,1
86.27165371,555515.2805,673397.4737,76.79564635,1
88.98864671,558637.5732,661044.812,0,1
74.94083371,511305.6189,700510.8728,0,1
89.86940147,527270.3897,604143.1538,0,1
63.00247666,403753.0856,671115.0502,630.5795137,1
73.79700431,527937.8763,736953.2668,423.7247692,1
79.14307117,567887.5835,737462.5859,0,1
87.93813158,576359.2709,675744.4436,0,1
76.1075203,495069.94,672944.7299,659.8872121,1
81.96167356,467930.8385,592820.0631,0,1
81.68680602,525581.8752,657040.7931,691.7659047,1
85.86205624,495045.0367,590182.2496,300,1
74.52294573,441060.6346,604383.7549,4.533985694,1
69.73112273,1158309.348,1733096.391,566.8505098,1
69.12523492,456863.2508,681389.981,677.1106505,1
89.86063362,580318.7359,656789.9751,729.6243449,1
87.11301258,703030.5372,825351.1187,649.7071018,1
78.6302064,601737.6144,787629.0731,2.078301497,1
88.86745233,543962.2191,630641.9061,0,1
89.48796103,504292.1143,594924.7396,0,1
79.23578227,521926.3108,681094.7287,0.926056599,1
75.78695601,439084.9193,594564.3213,762.6088273,1
78.00914617,638160.8653,840206.5794,313.2647246,1
86.96041228,564086.2492,667523.2163,745.4674287,1
79.08874523,496169.3064,659487.8241,6.219574466,1
84.80201791,538963.855,650469.3964,9.000663046,1
88.72086742,580519.9929,673284.4167,0,1
89.71283017,555159.2587,629938.1547,0,1
51.35845164,320590.7187,656421.0012,738,1
60.80927289,374436.4853,638257.6862,0,1
75.56340307,506796.6436,691009.3983,0,1
83.83981225,528752.5352,644571.485,583.0962506,1
83.05900965,518195.3452,654161.3965,0,1
55.78132096,501389.1019,950043.7162,0,1
82.21354897,587039.5297,736113.1244,656.6649376,1
80.15911972,476114.2293,622325.0242,602.562503,1
83.12469099,495995.3008,613146.0794,300,1
86.79310836,551650.9411,665894.1728,0,1
77.3366428,471960.2313,644868.0539,0,1
82.47626568,536094.0704,666926.894,257.9745481,1
79.90840276,537051.3358,709195.0402,592.7032617,1
73.23124674,598533.4903,839646.3965,0,1
74.02546333,678566.5678,943772.4372,745.0668829,1
82.71412813,526227.3115,654018.8416,0,1
89.24495203,575749.249,663097.2979,0,1
85.17420558,536192.7678,649457.5141,0,1
58.13095967,648299.4048,1151786.123,0,1
78.17242546,519121.6825,685823.5601,230.877998,1
75.68359918,495566.3137,676599.6544,0,1
89.14928629,685281.7386,785369.4997,0,1
88.53852942,556085.1899,655441.0996,0,1
76.00734637,410453.2878,568720.0392,0,1
88.80123365,555281.7718,639636.8196,14.87536389,1
57.31938069,353547.5488,652744.1083,0,1
73.87025748,541952.8166,743516.0617,381.6949112,1
87.23078438,522004.2526,627730.3119,0,1
74.30843473,632900.8021,876322.6919,300,1
84.19582878,497294.6151,612648.9646,644.4702066,1
76.00070262,360019.488,486985.3484,328.6101714,1
73.21166786,411690.7975,584342.4829,0,1
89.7020065,586130.5418,670064.5765,661.9309509,1
80.02747099,497036.5672,640948.4183,4.09532725,1
76.02577838,610425.8563,843033.9742,0,1
82.01563164,905236.6804,1137932.899,14.85781946,1
68.11495415,462909.4366,701800.5102,0,1
82.80125625,667157.2135,831615.6989,0,1
84.94838402,600744.9216,730807.7335,0,1
79.03521608,438974.3196,579951.8245,584.4661468,1
86.96696624,620560.8988,736174.7195,777.9522906,1
76.63231785,499402.7675,674550.4409,0,1
71.88397265,369553.4752,536189.6756,0,1
78.13832856,540374.7276,713897.6497,0,1
88.88340485,498113.7804,578322.4669,0,1
75.59221343,654783.2073,884318.7351,0,1
78.9653244,510780,671283.2348,0,1
45.75042539,424963.797,965266.34,0,1
63.7632192,436743.2119,703005.1981,0,1
73.98300852,494376.6968,689384.272,143.5907135,1
88.8591047,546940.8495,648703.8536,773.3798737,1
71.17838708,451602.9256,658513.857,0,1
79.05633924,529923.8911,690850.3781,832.5764553,1
89.29290774,518680.5976,615001.472,833.4033384,1
77.8784391,575371.6658,765068.9697,300,1
69.4792674,584126.1096,866109.7239,12.14085335,1
69.71332796,439764.2233,661563.4439,1.85854967,1
78.15346172,556724.748,757753.7417,624.5107161,1
88.52801654,544769.0952,648818.2446,302.3891345,1
69.76435818,436352.9842,647967.2444,738,1
63.66433859,424582.1138,693285.1552,0,1
84.6915105,505925.6599,614330.7127,300,1
73.93461861,530647.9494,739009.8831,0,1
89.80564869,534531.8322,611106.5339,0,1
89.7255714,544306.6908,622748.9577,0,1
83.66312738,528017.4322,648946.4585,0,1
70.41835619,874952.34,1267885.519,0,1
87.15139016,519894.7778,646000.6395,0,1
71.34179826,627668.4072,898568.4203,0,1
75.92459058,505806.321,683656.2092,300,1
74.06396196,402526.8533,576816.1364,685.0888568,1
89.63066673,542749.8938,629159.9252,0,1
88.34260604,658589.6503,764014.4841,0,1
83.61736739,537282.511,681815.8912,0,1
51.43286812,319265.886,655132.6528,0,1
56.36823309,367661.5059,669574.7053,797.7025412,1
86.20583365,550160.1461,665106.0284,0,1
89.48869387,542658.4516,625112.7824,664.0409201,1
74.43877532,529468.0101,747820.4644,314.5726054,1
79.04490144,538404.958,709959.5407,300,1
89.82483293,592997.3946,678347.8943,12.81675986,1
69.85358413,540733.4178,820683.7531,4.469263743,1
89.6944655,605404.9149,689899.2669,810.9890053,1
73.17567627,320496.2698,453060.6187,723.4719939,1
89.71947617,562775.1518,638360.5225,781.4812011,1
57.90891248,736012.355,1313954.082,258.4620031,1
89.10340391,414602.1424,484164.7565,0,1
77.38576607,485283.6503,648781.4637,0,1
72.97463243,463706.18,658017.1356,0,1
79.98693739,494055.3167,634991.4312,0,1
71.42721733,362796.4399,532856.3572,737,1
87.16987327,539151.539,647768.5197,0,1
80.92078511,541525.4514,686548.3977,741.6709132,1
64.8344971,371819.3392,586082.4473,2.064759877,1
66.24740133,397783.85,655014.2591,578.9819445,1
78.61827441,649289.144,850242.6919,0,1
79.13053357,453581.5914,597853.9931,616.8084719,1
79.84242993,436684.0271,578010.9976,0,1
77.22167747,506874.5745,666677.1326,300,1
75.53910555,664583.7709,897123.7816,0,1
82.3356598,537350.2241,678260.781,5.140751832,1
73.60344635,336828.5567,482064.4678,300,1
80.0565468,509387.9852,645928.4559,0,1
73.71792143,450096.6938,634486.0318,0,1
76.68088419,471544.8236,632845.2579,0,1
80.31633484,507317.4466,648825.7933,620.4980643,1
81.10856477,526141.1721,668122.0302,0,1
71.87363185,721364.3283,1026037.313,0,1
65.34491613,484492.498,765037.9016,0,1
76.41789852,470531.518,632466.9583,0,1
87.20070101,606312.5937,712091.2969,670.8969464,1
68.14162376,426915.8876,639803.8225,0,1
80.8030217,543474.2892,687752.5306,0,1
67.46481521,858998.3985,1320935.465,2.886237149,1
53.27299454,406924.7811,778592.2328,758.1335308,1
57.58621017,303547.2764,547886.89,433.794378,1
73.71282817,304773.1068,423936.4147,0,1
72.76584674,416118.3351,593926.2584,769.5189209,1
75.47601101,527917.938,729125.6287,687.2862435,1
73.88150561,471058.2608,651836.8875,1.309228378,1
72.23593811,499224.8692,710912.8035,0,1
87.88195747,618243.1652,726572.225,0,1
85.0010657,544975.2684,663260.6786,702.084305,1
83.19515758,441740.9123,549903.9645,0,1
84.70113636,478389.82,586348.4658,0,1
78.08891144,478264.1376,628282.8461,719.5948479,1
78.44285728,568651.4071,742631.1381,275.6538863,1
89.13916458,533739.5587,619781.0231,0,1
71.91599029,507211.8773,730781.5969,15.70056004,1
84.81386497,516066.5415,619061.8897,0,1
83.04861724,518140.3266,653772.3537,617.6691002,1
71.16178889,620145.3765,890508.0689,0,1
83.28576853,466023.3288,587376.9274,0,1
89.36419652,512638.0429,588502.2412,676.9410657,1
72.44624523,701294.5907,997595.3757,8.261549931,1
74.12150768,547216.4732,753842.9574,586.0913392,1
71.3563803,499751.3303,718379.4452,0,1
83.0888422,547059.865,672446.7614,0,1
70.15386899,749145.7365,1109051.774,644.7232266,1
77.75326354,470759.8766,645081.9251,300,1
84.18871891,536163.1687,660761.0462,0,1
84.86668228,558042.7438,669601.7145,277.866556,1
84.09734827,589042.9606,734883.4772,0,1
73.55453623,448555.9902,632614.0296,818.4659036,1
76.45063875,520324.0413,688681.9275,748.2709795,1
79.97507419,524770.4912,674862.8557,0,1
81.45177362,521689.9709,657754.9834,0,1
73.17337404,451697.626,641821.2108,300,1
89.69505006,592910.2387,677745.6098,0,1
82.07530918,521600.5928,651717.2498,0.997715309,1
75.135008,525566.7411,719412.3879,0,1
74.69902653,508977.4101,702067.867,734.7435063,1
63.21422423,420261.0955,687219.6071,0,1
89.93975621,594188.4106,696116.2356,300,1
77.82721615,486250.3386,652564.5157,0,1
66.79200379,390646.273,621777.0209,0,1
84.94249687,599164.0576,728996.1036,0,1
61.21707353,518754.0257,865378.5141,0,1
73.8381701,500898.7664,717181.1813,0,1
73.84191366,543157.2946,745236.1406,774.5808436,1
82.70741707,596359.0107,744859.8557,0,1
85.04055139,563158.6355,685641.2396,10.02964482,1
82.06722302,488393.7178,613275.0066,0,1
79.0027205,506682.6071,660917.4795,0,1
79.59195319,570413.5635,731734.3483,611.2198593,1
80.3191302,542625.8339,691257.524,679.8682859,1
86.72078218,534369.7347,629618.7163,5.174399233,1
84.19456466,693229.5258,839257.6456,0,1
87.60268994,610076.535,713973.2675,809.8614844,1
88.40466615,546673.9329,639680.3885,15.09682282,1
77.92060963,348058.5714,467074.1644,0,1
89.79733386,493066.2339,565244.023,0,1
80.59183661,568239.8325,725904.7511,0,1
70.25079852,615652.3342,893681.2991,0,1
85.28744453,534465.704,646401.7071,0,1
65.22616687,430671.2776,681075.9073,4.092220465,1
72.99292308,729914.5704,1026486.264,0,1
69.4989603,629407.7621,932334.2947,0,1
85.09474334,497474.7151,603060.0545,0,1
79.10776865,503259.6351,659188.9729,755.5973315,1
89.68964052,604787.0826,689125.5791,807.0754701,1
84.74839398,602483.9654,731172.9327,0.653118716,1
88.3223634,764045.3319,882091.5761,0,1
68.16865426,446131.4791,691986.9581,0,1
89.02291511,555199.2457,656438.8873,761.5350816,1
89.72760114,600585.6912,683451.7798,717.7308773,1
74.7772586,542238.0921,751603.6551,0,1
74.83050213,703876.5436,964383.9026,629.6243504,1
73.41176834,601371.6911,843066.278,15.65987438,1
85.44200839,555712.6299,668574.6378,0,1
89.11974729,535555.2085,617122.4412,541.4480489,1
88.53835004,535059.9842,615520.5308,749.3919104,1
89.2472906,581505.091,670677.9898,268.2576627,1
70.254552,387798.1932,573821.2199,579.6892529,1
67.32055936,427061.8426,658728.1245,0,1
88.8172923,581070.8428,681966.06,638.7551284,1
69.16150447,702876.2836,1043120.97,386.5978906,1
63.93442058,370054.0375,589402.3177,0,1
89.70456267,622433.454,708069.4317,0,1
72.93080936,381966.1258,564714.1707,591.2749861,1
67.85944152,858117.1771,1320566.785,477.4685891,1
56.90221013,355459.7278,655645.0735,0,1
86.82768317,520854.3961,624214.1759,0,1
62.09424256,373157.4582,620778.1726,0,1
73.97728963,403095.1207,573713.7421,0,1
89.63530651,538065.2728,626441.332,13.7024774,1
59.34641708,327448.0359,570150.8714,0,1
72.77418327,345183.9366,490025.2976,0,1
84.32884542,547897.8346,665684.774,0,1
75.40000607,505962.6212,696719.1529,0,1
80.04718687,477229.0618,618781.891,618.5640984,1
74.30577158,485532.5785,666731.3584,6.023460757,1
76.70156887,478578.6911,645971.1473,0,1
81.85155608,486871.6267,614937.5857,601.3852415,1
89.81610943,509735.4532,596081.4616,245.1791416,1
